subject,relationship_imp,relationship,emotion_type,action,emotion_intensity,mb_violation_us,mb_violation_cn,perspective,culture
56,91,sib,guilt,InvestRelationship,0,12983.2649,13810.17625,patient,usa
56,91,sib,guilt,NoShareReward,35,14051.7675,15413.02501,patient,usa
56,91,sib,guilt,RefuseCompensation,73,8217.268047,9132.722259,patient,usa
56,91,sib,guilt,NoCompensate4Help,26.5,11605.78828,12569.4565,patient,usa
57,33,acquaintances,guilt,ComplainTroubles,18.5,12321.42515,16769.77263,patient,usa
57,33,acquaintances,guilt,NoInvest4Needs,37,14422.93786,19543.4939,patient,usa
57,33,acquaintances,guilt,NoTimeCompany,11,13337.91806,18058.11389,patient,usa
57,33,acquaintances,guilt,ExpressDisagree,43,12658.98553,17115.78469,patient,usa
57,33,acquaintances,guilt,RefuseTaskInstruct,33,13676.08848,18168.04392,patient,usa
57,33,acquaintances,guilt,PursueOwnAction,36.5,13546.82843,18149.68075,patient,usa
57,33,acquaintances,guilt,AvoidSex,10,10117.9226,14717.16,patient,usa
57,33,acquaintances,guilt,DateOthers,7,12977.34623,18264.41776,patient,usa
57,33,acquaintances,guilt,InvestRelationship,4.5,14749.79136,18720.61246,patient,usa
57,33,acquaintances,guilt,NoShareReward,30,15200.46136,19316.27637,patient,usa
57,33,acquaintances,guilt,RefuseCompensation,69.5,9872.581395,12071.58243,patient,usa
57,33,acquaintances,guilt,NoCompensate4Help,17.5,12942.43138,16057.22276,patient,usa
60,50,teach,guilt,ComplainTroubles,5,13250.89674,13464.25104,patient,usa
60,50,teach,guilt,NoInvest4Needs,0,15320.72711,15651.0526,patient,usa
60,50,teach,guilt,NoTimeCompany,0,14098.48038,14427.2599,patient,usa
60,50,teach,guilt,ExpressDisagree,0.5,14375.69537,14146.27708,patient,usa
60,50,teach,guilt,RefuseTaskInstruct,0,15686.55432,15258.2151,patient,usa
60,50,teach,guilt,PursueOwnAction,0,15501.73686,15142.56563,patient,usa
60,50,teach,guilt,AvoidSex,0,9007.2328,10350.73073,patient,usa
60,50,teach,guilt,DateOthers,0,12933.55396,13811.09167,patient,usa
60,50,teach,guilt,InvestRelationship,0,13181.17714,14305.84531,patient,usa
60,50,teach,guilt,NoShareReward,0,15403.90667,15677.87448,patient,usa
60,50,teach,guilt,RefuseCompensation,3.5,9260.780099,9622.836979,patient,usa
60,50,teach,guilt,NoCompensate4Help,0,12450.52889,12882.23646,patient,usa
64,86,housemate,guilt,ComplainTroubles,7.5,12903.50363,14427.54241,patient,usa
64,86,housemate,guilt,NoInvest4Needs,12,15179.14423,16790.22063,patient,usa
64,86,housemate,guilt,NoTimeCompany,50.5,13876.29736,15515.91841,patient,usa
64,86,housemate,guilt,ExpressDisagree,76.5,13152.43438,15103.11419,patient,usa
64,86,housemate,guilt,RefuseTaskInstruct,51.5,14202.76214,16313.4933,patient,usa
64,86,housemate,guilt,PursueOwnAction,10,14062.94773,16176.04581,patient,usa
64,86,housemate,guilt,AvoidSex,8.5,8578.461149,11548.08723,patient,usa
64,86,housemate,guilt,DateOthers,16,12315.06713,15068.84187,patient,usa
64,86,housemate,guilt,InvestRelationship,16,12683.82125,16297.9113,patient,usa
64,86,housemate,guilt,NoShareReward,85.5,14486.22202,17333.42961,patient,usa
64,86,housemate,guilt,RefuseCompensation,49.5,8175.874909,11021.83508,patient,usa
64,86,housemate,guilt,NoCompensate4Help,21,11629.61519,14508.84702,patient,usa
65,70,teach,guilt,ComplainTroubles,70,13250.89674,13464.25104,patient,usa
65,70,teach,guilt,NoInvest4Needs,72.5,15320.72711,15651.0526,patient,usa
65,70,teach,guilt,NoTimeCompany,0,14098.48038,14427.2599,patient,usa
65,70,teach,guilt,ExpressDisagree,37.5,14375.69537,14146.27708,patient,usa
65,70,teach,guilt,RefuseTaskInstruct,60,15686.55432,15258.2151,patient,usa
65,70,teach,guilt,PursueOwnAction,0,15501.73686,15142.56563,patient,usa
65,70,teach,guilt,AvoidSex,50,9007.2328,10350.73073,patient,usa
65,70,teach,guilt,DateOthers,0,12933.55396,13811.09167,patient,usa
65,70,teach,guilt,InvestRelationship,0,13181.17714,14305.84531,patient,usa
65,70,teach,guilt,NoShareReward,0,15403.90667,15677.87448,patient,usa
65,70,teach,guilt,RefuseCompensation,25,9260.780099,9622.836979,patient,usa
65,70,teach,guilt,NoCompensate4Help,0,12450.52889,12882.23646,patient,usa
68,67,acquaintances,guilt,ComplainTroubles,0,12321.42515,16769.77263,patient,usa
68,67,acquaintances,guilt,NoInvest4Needs,0,14422.93786,19543.4939,patient,usa
68,67,acquaintances,guilt,NoTimeCompany,0,13337.91806,18058.11389,patient,usa
68,67,acquaintances,guilt,ExpressDisagree,0,12658.98553,17115.78469,patient,usa
68,67,acquaintances,guilt,RefuseTaskInstruct,0,13676.08848,18168.04392,patient,usa
68,67,acquaintances,guilt,PursueOwnAction,0,13546.82843,18149.68075,patient,usa
68,67,acquaintances,guilt,AvoidSex,0,10117.9226,14717.16,patient,usa
68,67,acquaintances,guilt,DateOthers,0,12977.34623,18264.41776,patient,usa
68,67,acquaintances,guilt,InvestRelationship,0,14749.79136,18720.61246,patient,usa
68,67,acquaintances,guilt,NoShareReward,0,15200.46136,19316.27637,patient,usa
68,67,acquaintances,guilt,RefuseCompensation,0,9872.581395,12071.58243,patient,usa
68,67,acquaintances,guilt,NoCompensate4Help,0,12942.43138,16057.22276,patient,usa
69,100,sib,guilt,ComplainTroubles,39.5,12027.54239,13357.72744,patient,usa
69,100,sib,guilt,NoInvest4Needs,37,14291.94792,15638.16784,patient,usa
69,100,sib,guilt,NoTimeCompany,36.5,13070.43526,14354.30192,patient,usa
69,100,sib,guilt,ExpressDisagree,0,11859.45234,13810.83239,patient,usa
69,100,sib,guilt,RefuseTaskInstruct,0,12811.27204,14935.94296,patient,usa
69,100,sib,guilt,PursueOwnAction,0,12660.60719,14789.9077,patient,usa
69,100,sib,guilt,AvoidSex,0,8260.954457,9464.750279,patient,usa
69,100,sib,guilt,DateOthers,0,11558.95827,13150.33645,patient,usa
69,100,sib,guilt,InvestRelationship,0,12983.2649,13810.17625,patient,usa
69,100,sib,guilt,NoShareReward,0,14051.7675,15413.02501,patient,usa
69,100,sib,guilt,RefuseCompensation,37,8217.268047,9132.722259,patient,usa
69,100,sib,guilt,NoCompensate4Help,0,11605.78828,12569.4565,patient,usa
70,50,fwb,guilt,ComplainTroubles,50,15020.9117,16715.50668,patient,usa
70,50,fwb,guilt,NoInvest4Needs,38,17750.00799,19487.32719,patient,usa
70,50,fwb,guilt,NoTimeCompany,0,16358.29797,17990.77938,patient,usa
70,50,fwb,guilt,ExpressDisagree,85,14322.14874,16798.25668,patient,usa
70,50,fwb,guilt,RefuseTaskInstruct,0,14875.77447,17603.64156,patient,usa
70,50,fwb,guilt,PursueOwnAction,0,14968.67611,17685.5195,patient,usa
70,50,fwb,guilt,AvoidSex,0,14239.69331,15363.36886,patient,usa
70,50,fwb,guilt,DateOthers,0,16840.51005,18607.28419,patient,usa
70,50,fwb,guilt,InvestRelationship,0,17355.41109,18125.97917,patient,usa
70,50,fwb,guilt,NoShareReward,50,16833.14801,18487.92869,patient,usa
70,50,fwb,guilt,RefuseCompensation,0,10290.93568,11262.78312,patient,usa
70,50,fwb,guilt,NoCompensate4Help,0,14094.84423,15187.26629,patient,usa
71,100,closefr,guilt,ComplainTroubles,0,13009.91679,14568.86428,patient,usa
71,100,closefr,guilt,NoInvest4Needs,0,15527.707,17063.08669,patient,usa
71,100,closefr,guilt,NoTimeCompany,45.5,14196.68907,15676.41109,patient,usa
71,100,closefr,guilt,ExpressDisagree,0,12308.92078,14736.28943,patient,usa
71,100,closefr,guilt,RefuseTaskInstruct,0,13006.9719,15676.13012,patient,usa
71,100,closefr,guilt,PursueOwnAction,0,12966.87512,15634.17946,patient,usa
71,100,closefr,guilt,AvoidSex,0,10146.08006,11569.16166,patient,usa
71,100,closefr,guilt,DateOthers,0,13179.89377,15078.92277,patient,usa
71,100,closefr,guilt,InvestRelationship,0,14114.15625,15090.8637,patient,usa
71,100,closefr,guilt,NoShareReward,36,14568.51211,16242.60511,patient,usa
71,100,closefr,guilt,RefuseCompensation,0,8337.894622,9538.168445,patient,usa
71,100,closefr,guilt,NoCompensate4Help,38,11996.40492,13197.96964,patient,usa
72,78,closefr,guilt,ComplainTroubles,8,13009.91679,14568.86428,patient,usa
72,78,closefr,guilt,NoInvest4Needs,63.5,15527.707,17063.08669,patient,usa
72,78,closefr,guilt,NoTimeCompany,45.5,14196.68907,15676.41109,patient,usa
72,78,closefr,guilt,ExpressDisagree,24,12308.92078,14736.28943,patient,usa
72,78,closefr,guilt,RefuseTaskInstruct,63,13006.9719,15676.13012,patient,usa
72,78,closefr,guilt,PursueOwnAction,31.5,12966.87512,15634.17946,patient,usa
72,78,closefr,guilt,AvoidSex,46.5,10146.08006,11569.16166,patient,usa
72,78,closefr,guilt,DateOthers,41,13179.89377,15078.92277,patient,usa
72,78,closefr,guilt,InvestRelationship,25,14114.15625,15090.8637,patient,usa
72,78,closefr,guilt,NoShareReward,47.5,14568.51211,16242.60511,patient,usa
72,78,closefr,guilt,RefuseCompensation,61,8337.894622,9538.168445,patient,usa
72,78,closefr,guilt,NoCompensate4Help,69.5,11996.40492,13197.96964,patient,usa
74,90,acquaintances,guilt,ComplainTroubles,0,12321.42515,16769.77263,patient,usa
74,90,acquaintances,guilt,NoInvest4Needs,0,14422.93786,19543.4939,patient,usa
74,90,acquaintances,guilt,NoTimeCompany,0,13337.91806,18058.11389,patient,usa
74,90,acquaintances,guilt,ExpressDisagree,0,12658.98553,17115.78469,patient,usa
74,90,acquaintances,guilt,RefuseTaskInstruct,0,13676.08848,18168.04392,patient,usa
74,90,acquaintances,guilt,PursueOwnAction,0,13546.82843,18149.68075,patient,usa
74,90,acquaintances,guilt,AvoidSex,0,10117.9226,14717.16,patient,usa
74,90,acquaintances,guilt,DateOthers,0,12977.34623,18264.41776,patient,usa
74,90,acquaintances,guilt,InvestRelationship,0,14749.79136,18720.61246,patient,usa
74,90,acquaintances,guilt,NoShareReward,0,15200.46136,19316.27637,patient,usa
74,90,acquaintances,guilt,RefuseCompensation,0,9872.581395,12071.58243,patient,usa
74,90,acquaintances,guilt,NoCompensate4Help,0,12942.43138,16057.22276,patient,usa
75,80,dr,guilt,ComplainTroubles,0,11968.67442,12295.14163,patient,usa
75,80,dr,guilt,NoInvest4Needs,27.5,13838.48256,14401.63829,patient,usa
75,80,dr,guilt,NoTimeCompany,33.5,12817.10447,13231.86696,patient,usa
75,80,dr,guilt,ExpressDisagree,0,13065.0731,12525.66363,patient,usa
75,80,dr,guilt,RefuseTaskInstruct,0,14378.03731,13408.5829,patient,usa
75,80,dr,guilt,PursueOwnAction,0,14154.45143,13335.51902,patient,usa
75,80,dr,guilt,AvoidSex,0,8757.862645,9443.766579,patient,usa
75,80,dr,guilt,DateOthers,0,12071.53301,12535.96967,patient,usa
75,80,dr,guilt,InvestRelationship,0,13759.47662,12859.61862,patient,usa
75,80,dr,guilt,NoShareReward,0,15120.32746,13953.16845,patient,usa
75,80,dr,guilt,RefuseCompensation,30,9919.789608,8273.568709,patient,usa
75,80,dr,guilt,NoCompensate4Help,0,12762.65649,11389.92236,patient,usa
76,78,parentchild,guilt,ComplainTroubles,58.5,17054.67091,17183.20313,patient,usa
76,78,parentchild,guilt,NoInvest4Needs,31,20254.76659,20103.02025,patient,usa
76,78,parentchild,guilt,NoTimeCompany,25.5,18568.05463,18514.14294,patient,usa
76,78,parentchild,guilt,ExpressDisagree,59.5,15768.63941,17008.19792,patient,usa
76,78,parentchild,guilt,RefuseTaskInstruct,48,16114.48674,17732.94676,patient,usa
76,78,parentchild,guilt,PursueOwnAction,39,16318.73407,17846.136,patient,usa
76,78,parentchild,guilt,AvoidSex,0,15975.8681,15630.41377,patient,usa
76,78,parentchild,guilt,DateOthers,54,18925.98752,18981.54456,patient,usa
76,78,parentchild,guilt,InvestRelationship,9,18135.50369,18133.01968,patient,usa
76,78,parentchild,guilt,NoShareReward,46,17746.8323,18546.92593,patient,usa
76,78,parentchild,guilt,RefuseCompensation,47,9953.391473,10949.61458,patient,usa
76,78,parentchild,guilt,NoCompensate4Help,61,14408.81171,15084.20197,patient,usa
188,50,romantic,guilt,ComplainTroubles,57.5,13320.13033,12315.80862,patient,usa
188,50,romantic,guilt,NoInvest4Needs,40,15696.52586,14407.43179,patient,usa
188,50,romantic,guilt,NoTimeCompany,62.5,14501.52065,13194.88239,patient,usa
188,50,romantic,guilt,ExpressDisagree,57.5,13394.80317,12653.29546,patient,usa
188,50,romantic,guilt,RefuseTaskInstruct,17.5,14465.75727,13568.2471,patient,usa
188,50,romantic,guilt,PursueOwnAction,50,14315.41697,13487.95291,patient,usa
188,50,romantic,guilt,AvoidSex,72.5,10940.04439,8773.479645,patient,usa
188,50,romantic,guilt,DateOthers,65,13970.03694,12150.37208,patient,usa
188,50,romantic,guilt,InvestRelationship,75,16434.07037,11898.96556,patient,usa
188,50,romantic,guilt,NoShareReward,62.5,16632.7844,13536.16537,patient,usa
188,50,romantic,guilt,RefuseCompensation,25,10831.89214,7639.881495,patient,usa
188,50,romantic,guilt,NoCompensate4Help,12.5,14287.10241,10786.24778,patient,usa
189,100,romantic,guilt,ComplainTroubles,0,13320.13033,12315.80862,patient,usa
189,100,romantic,guilt,NoInvest4Needs,85.5,15696.52586,14407.43179,patient,usa
189,100,romantic,guilt,NoTimeCompany,0,14501.52065,13194.88239,patient,usa
189,100,romantic,guilt,ExpressDisagree,0,13394.80317,12653.29546,patient,usa
189,100,romantic,guilt,RefuseTaskInstruct,0,14465.75727,13568.2471,patient,usa
189,100,romantic,guilt,PursueOwnAction,0,14315.41697,13487.95291,patient,usa
189,100,romantic,guilt,AvoidSex,50,10940.04439,8773.479645,patient,usa
189,100,romantic,guilt,DateOthers,0,13970.03694,12150.37208,patient,usa
189,100,romantic,guilt,InvestRelationship,25,16434.07037,11898.96556,patient,usa
189,100,romantic,guilt,NoShareReward,0,16632.7844,13536.16537,patient,usa
189,100,romantic,guilt,RefuseCompensation,0,10831.89214,7639.881495,patient,usa
189,100,romantic,guilt,NoCompensate4Help,0,14287.10241,10786.24778,patient,usa
190,87,housemate,guilt,ComplainTroubles,53.5,12903.50363,14427.54241,patient,usa
190,87,housemate,guilt,NoInvest4Needs,51,15179.14423,16790.22063,patient,usa
190,87,housemate,guilt,NoTimeCompany,73.5,13876.29736,15515.91841,patient,usa
190,87,housemate,guilt,ExpressDisagree,77,13152.43438,15103.11419,patient,usa
190,87,housemate,guilt,RefuseTaskInstruct,32.5,14202.76214,16313.4933,patient,usa
190,87,housemate,guilt,PursueOwnAction,63.5,14062.94773,16176.04581,patient,usa
190,87,housemate,guilt,AvoidSex,0,8578.461149,11548.08723,patient,usa
190,87,housemate,guilt,DateOthers,0,12315.06713,15068.84187,patient,usa
190,87,housemate,guilt,InvestRelationship,0,12683.82125,16297.9113,patient,usa
190,87,housemate,guilt,NoShareReward,54,14486.22202,17333.42961,patient,usa
190,87,housemate,guilt,RefuseCompensation,51,8175.874909,11021.83508,patient,usa
190,87,housemate,guilt,NoCompensate4Help,99.5,11629.61519,14508.84702,patient,usa
191,85,acquaintances,guilt,ComplainTroubles,0,12321.42515,16769.77263,patient,usa
191,85,acquaintances,guilt,NoInvest4Needs,0,14422.93786,19543.4939,patient,usa
191,85,acquaintances,guilt,NoTimeCompany,0,13337.91806,18058.11389,patient,usa
191,85,acquaintances,guilt,ExpressDisagree,0,12658.98553,17115.78469,patient,usa
191,85,acquaintances,guilt,RefuseTaskInstruct,0,13676.08848,18168.04392,patient,usa
191,85,acquaintances,guilt,PursueOwnAction,0,13546.82843,18149.68075,patient,usa
191,85,acquaintances,guilt,AvoidSex,0,10117.9226,14717.16,patient,usa
191,85,acquaintances,guilt,DateOthers,0,12977.34623,18264.41776,patient,usa
191,85,acquaintances,guilt,InvestRelationship,0,14749.79136,18720.61246,patient,usa
191,85,acquaintances,guilt,NoShareReward,0,15200.46136,19316.27637,patient,usa
191,85,acquaintances,guilt,RefuseCompensation,0,9872.581395,12071.58243,patient,usa
191,85,acquaintances,guilt,NoCompensate4Help,7.5,12942.43138,16057.22276,patient,usa
192,64,dr,guilt,ComplainTroubles,63.5,11968.67442,12295.14163,patient,usa
192,64,dr,guilt,NoInvest4Needs,45,13838.48256,14401.63829,patient,usa
192,64,dr,guilt,NoTimeCompany,67.5,12817.10447,13231.86696,patient,usa
192,64,dr,guilt,ExpressDisagree,77.5,13065.0731,12525.66363,patient,usa
192,64,dr,guilt,RefuseTaskInstruct,5,14378.03731,13408.5829,patient,usa
192,64,dr,guilt,PursueOwnAction,39.5,14154.45143,13335.51902,patient,usa
192,64,dr,guilt,AvoidSex,0,8757.862645,9443.766579,patient,usa
192,64,dr,guilt,DateOthers,0,12071.53301,12535.96967,patient,usa
192,64,dr,guilt,InvestRelationship,0,13759.47662,12859.61862,patient,usa
192,64,dr,guilt,NoShareReward,6,15120.32746,13953.16845,patient,usa
192,64,dr,guilt,RefuseCompensation,90,9919.789608,8273.568709,patient,usa
192,64,dr,guilt,NoCompensate4Help,25,12762.65649,11389.92236,patient,usa
193,0,housemate,guilt,ComplainTroubles,0,12903.50363,14427.54241,patient,usa
193,0,housemate,guilt,NoInvest4Needs,0,15179.14423,16790.22063,patient,usa
193,0,housemate,guilt,NoTimeCompany,6,13876.29736,15515.91841,patient,usa
193,0,housemate,guilt,ExpressDisagree,0,13152.43438,15103.11419,patient,usa
193,0,housemate,guilt,RefuseTaskInstruct,0,14202.76214,16313.4933,patient,usa
193,0,housemate,guilt,PursueOwnAction,0,14062.94773,16176.04581,patient,usa
193,0,housemate,guilt,AvoidSex,0,8578.461149,11548.08723,patient,usa
193,0,housemate,guilt,DateOthers,0,12315.06713,15068.84187,patient,usa
193,0,housemate,guilt,InvestRelationship,0,12683.82125,16297.9113,patient,usa
193,0,housemate,guilt,NoShareReward,50,14486.22202,17333.42961,patient,usa
193,0,housemate,guilt,RefuseCompensation,41,8175.874909,11021.83508,patient,usa
193,0,housemate,guilt,NoCompensate4Help,0,11629.61519,14508.84702,patient,usa
194,78,romantic,guilt,ComplainTroubles,49.5,13320.13033,12315.80862,patient,usa
194,78,romantic,guilt,NoInvest4Needs,40,15696.52586,14407.43179,patient,usa
194,78,romantic,guilt,NoTimeCompany,46,14501.52065,13194.88239,patient,usa
194,78,romantic,guilt,ExpressDisagree,10.5,13394.80317,12653.29546,patient,usa
194,78,romantic,guilt,RefuseTaskInstruct,55.5,14465.75727,13568.2471,patient,usa
194,78,romantic,guilt,PursueOwnAction,35.5,14315.41697,13487.95291,patient,usa
194,78,romantic,guilt,AvoidSex,33,10940.04439,8773.479645,patient,usa
194,78,romantic,guilt,DateOthers,38.5,13970.03694,12150.37208,patient,usa
194,78,romantic,guilt,InvestRelationship,47.5,16434.07037,11898.96556,patient,usa
194,78,romantic,guilt,NoShareReward,14,16632.7844,13536.16537,patient,usa
194,78,romantic,guilt,RefuseCompensation,44.5,10831.89214,7639.881495,patient,usa
194,78,romantic,guilt,NoCompensate4Help,29,14287.10241,10786.24778,patient,usa
195,100,sib,guilt,ComplainTroubles,47.5,12027.54239,13357.72744,patient,usa
195,100,sib,guilt,NoInvest4Needs,45,14291.94792,15638.16784,patient,usa
195,100,sib,guilt,NoTimeCompany,44,13070.43526,14354.30192,patient,usa
195,100,sib,guilt,ExpressDisagree,80.5,11859.45234,13810.83239,patient,usa
195,100,sib,guilt,RefuseTaskInstruct,66,12811.27204,14935.94296,patient,usa
195,100,sib,guilt,PursueOwnAction,41,12660.60719,14789.9077,patient,usa
195,100,sib,guilt,AvoidSex,0,8260.954457,9464.750279,patient,usa
195,100,sib,guilt,DateOthers,31,11558.95827,13150.33645,patient,usa
195,100,sib,guilt,InvestRelationship,0,12983.2649,13810.17625,patient,usa
195,100,sib,guilt,NoShareReward,44.5,14051.7675,15413.02501,patient,usa
195,100,sib,guilt,RefuseCompensation,3.5,8217.268047,9132.722259,patient,usa
195,100,sib,guilt,NoCompensate4Help,50,11605.78828,12569.4565,patient,usa
196,24,fwb,guilt,ComplainTroubles,29,15020.9117,16715.50668,patient,usa
196,24,fwb,guilt,NoInvest4Needs,37,17750.00799,19487.32719,patient,usa
196,24,fwb,guilt,NoTimeCompany,46.5,16358.29797,17990.77938,patient,usa
196,24,fwb,guilt,ExpressDisagree,43.5,14322.14874,16798.25668,patient,usa
196,24,fwb,guilt,RefuseTaskInstruct,15,14875.77447,17603.64156,patient,usa
196,24,fwb,guilt,PursueOwnAction,68.5,14968.67611,17685.5195,patient,usa
196,24,fwb,guilt,AvoidSex,39,14239.69331,15363.36886,patient,usa
196,24,fwb,guilt,DateOthers,59.5,16840.51005,18607.28419,patient,usa
196,24,fwb,guilt,InvestRelationship,4.5,17355.41109,18125.97917,patient,usa
196,24,fwb,guilt,NoShareReward,67.5,16833.14801,18487.92869,patient,usa
196,24,fwb,guilt,RefuseCompensation,29.5,10290.93568,11262.78312,patient,usa
196,24,fwb,guilt,NoCompensate4Help,18.5,14094.84423,15187.26629,patient,usa
197,80,sib,guilt,ComplainTroubles,30,12027.54239,13357.72744,patient,usa
197,80,sib,guilt,NoInvest4Needs,0,14291.94792,15638.16784,patient,usa
197,80,sib,guilt,NoTimeCompany,0,13070.43526,14354.30192,patient,usa
197,80,sib,guilt,ExpressDisagree,0,11859.45234,13810.83239,patient,usa
197,80,sib,guilt,RefuseTaskInstruct,15,12811.27204,14935.94296,patient,usa
197,80,sib,guilt,PursueOwnAction,34,12660.60719,14789.9077,patient,usa
197,80,sib,guilt,AvoidSex,0,8260.954457,9464.750279,patient,usa
197,80,sib,guilt,DateOthers,0,11558.95827,13150.33645,patient,usa
197,80,sib,guilt,InvestRelationship,0,12983.2649,13810.17625,patient,usa
197,80,sib,guilt,NoShareReward,35,14051.7675,15413.02501,patient,usa
